span_id,container,quote_family,quotation_depth,open_target,open_offset,close_target,close_offset,cross_record,semantic_speaker,presentation_parent,opener_hidden,closer_hidden,opener_presentation,first_lexical_target,first_lexical_offset,first_lexical_presentation,last_lexical_target,last_lexical_offset,last_lexical_presentation,closer_presentation,expected_class,actual_class,source_basis,status,defects,snippet
A-Q00001,HOUR_01_BODY,guillemet,1,PASSION24.HOUR.01.P008,85,PASSION24.HOUR.01.P008,109,False,MARY,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.01.P008,87,MARY,PASSION24.HOUR.01.P008,105,MARY,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|MARY|MARY|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Je Te bénis, ô Fils ! »"
A-Q00087,HOUR_16_BODY,guillemet,1,PASSION24.HOUR.16.P041,0,PASSION24.HOUR.16.P045,192,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.16.P041,2,JESUS,PASSION24.HOUR.16.P045,189,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Vous tous qui M’aimez, venez apprendre l’héroïsme de l’Amour. Venez noyer dans mon Sang la soif de vos passions, la soif de tant d’ambitions, la soif de fumées, de plaisirs et de sensualités. Dans mon Sang, vous trouverez le Remède à tous vos maux. … Et que ces coups de fouets excusent ceux qui commettent le péché, qu’ils flagellent leurs passions. Qu’ils leur parlent de mon Amour, tant et si bien qu’ils soient for"
A-Q00089,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P009,0,PASSION24.HOUR.17.P014,46,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P009,2,JESUS,PASSION24.HOUR.17.P014,43,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, courage, ne perds rien de ce que Je souffre, sois attentive à mes Enseignements. … Toi, unis-toi à Moi, prie et répare avec Moi. »"
A-Q00090,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P024,181,PASSION24.HOUR.17.P027,153,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P024,183,JESUS,PASSION24.HOUR.17.P027,150,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, ces épines disent que Je veux être Roi de chaque cœur, que c’est à Moi que revient toute domination. … Va chez tous les cœurs et, en les piquant, fais-en sortir toutes les fumées d’orgueil et la pourriture qu’ils contiennent, et constitue-Moi Roi de tous. »"
A-Q00091,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P037,0,PASSION24.HOUR.17.P044,292,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P037,2,JESUS,PASSION24.HOUR.17.P044,289,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, viens entre mes Bras, appuie ta tête sur ma Poitrine. Tu percevras des Souffrances plus intenses et plus cruelles. … Et J’enseigne à ceux qui commandent que seule la vertu, unie à un juste savoir, rend digne et capable de gouverner et de diriger les autres, tandis que toute dignité dépourvue de vertu est dangereuse et déplorable. Mon enfant, fais écho à mes Réparations et continue à contempler mes Peine"
A-Q00095,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P048,114,PASSION24.HOUR.17.P048,271,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P048,116,JESUS,PASSION24.HOUR.17.P048,268,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Tu n’aurais sur Moi aucun pouvoir s’il ne te venait d’en haut. Cependant, ceux qui M’ont remis entre tes mains ont commis un péché plus grave que le tien. »"
A-Q00099,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P058,63,PASSION24.HOUR.17.P058,111,False,FATHER,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P058,65,FATHER,PASSION24.HOUR.17.P058,107,FATHER,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|FATHER|FATHER|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Fils, Je Te veux mort, et mort crucifié ! »"
A-Q00100,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P059,97,PASSION24.HOUR.17.P059,123,False,MARY,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P059,99,MARY,PASSION24.HOUR.17.P059,119,MARY,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|MARY|MARY|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Fils, je Te veux mort ! »"
A-Q00103,HOUR_17_BODY,guillemet,1,PASSION24.HOUR.17.P063,0,PASSION24.HOUR.17.P068,162,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.P063,2,JESUS,PASSION24.HOUR.17.P068,158,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, serre-toi sur mon Cœur. Prends part à mes Peines et à mes Réparations. Le moment est solennel : ou bien c’est ma Mort, ou bien c’est la mort de toutes les créatures. En ce moment, deux courants se déversent dans mon Cœur. … Mon enfant, soutiens-Moi, Je n’en peux plus. Prends part à mes Peines. Que ta vie soit une offrande continuelle pour sauver les âmes, pour adoucir mes tortures ! »"
A-Q00108,HOUR_17_REF,guillemet,1,PASSION24.HOUR.17.REF.P011,0,PASSION24.HOUR.17.REF.P013,174,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.17.REF.P011,2,JESUS,PASSION24.HOUR.17.REF.P013,171,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Ah ! mon enfant, c’est toi-même qui ne veux pas être proche de Moi. Si seulement tu étais venu tout de suite à Moi, Je t’aurais aidé à te libérer des vexations de l’ennemi et tu ne M’aurais pas fait soupirer après toi. … Oh ! comme tu serais moins tenté si tout de suite tu venais dans mes Bras. Alors l’ennemi Me craindrait Moi-même, plutôt que toi. Et c’est tout de suite qu’il te laisserait. »"
A-Q00110,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P002,50,PASSION24.HOUR.18.P002,60,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.18.P002,52,JESUS,PASSION24.HOUR.18.P002,56,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Croix ! »
A-Q00111,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P002,99,PASSION24.HOUR.18.P002,109,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.18.P002,101,JESUS,PASSION24.HOUR.18.P002,105,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Croix ! »
A-Q00112,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P003,86,PASSION24.HOUR.18.P003,96,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.18.P003,88,JESUS,PASSION24.HOUR.18.P003,92,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Croix ! »
A-Q00113,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P005,0,PASSION24.HOUR.18.P005,115,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.18.P005,2,JESUS,PASSION24.HOUR.18.P005,111,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Ô Croix bien-aimée et si ardemment désirée, toi seule sauveras mes enfants. En toi Je concentre tout mon Amour ! »"
A-Q00114,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P014,0,PASSION24.HOUR.18.P021,78,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.18.P014,2,JESUS,PASSION24.HOUR.18.P021,74,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, laisse-Moi donner libre cours à mon Amour. Avec Moi, répare pour ceux qui, tout en faisant le bien, Me déshonorent. Ces Juifs Me font reprendre mes vêtements pour Me déconsidérer davantage devant le peuple, afin de le convaincre que Je suis un malfaiteur. … Toi au moins, ne Me laisse pas seul dans mes Peines et dans mes Réparations ! »"
A-Q00115,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P028,117,PASSION24.HOUR.18.P031,155,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.18.P028,119,JESUS,PASSION24.HOUR.18.P031,151,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Croix adorée, enfin Je t’embrasse. Tu es le désir ardent de mon Cœur, le martyre de mon Amour. Tu as tardé jusqu’à maintenant, tandis que c’était toujours vers toi que mes Pas se dirigeaient. … Tandis que Je dois quitter cette terre, toi, tu seras toujours à Moi. Je te donne en dot toutes les âmes. Garde-les-Moi, sauve-les-Moi. Je te les confie ! »"
A-Q00120,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P101,0,PASSION24.HOUR.18.P101,81,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.18.P101,2,JESUS,PASSION24.HOUR.18.P101,78,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Filles, ne pleurez pas sur mes Peines, mais sur vos péchés et sur vos enfants. »"
A-Q00121,HOUR_18_BODY,guillemet,1,PASSION24.HOUR.18.P111,187,PASSION24.HOUR.18.P113,147,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.18.P111,189,JESUS,PASSION24.HOUR.18.P113,143,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, combien Me coûtent les âmes ! C’est ici le lieu où Je les attends toutes pour les sauver, où Je veux réparer les péchés de ceux qui vont jusqu’à se dégrader au-dessous des bêtes et qui s’obstinent tellement à M’offenser qu’ils en viennent à ne plus pouvoir vivre sans pécher. … Ah ! oui ! chacune de ces offenses est une mort que Je ressens. Si Je ne meurs pas, c’est parce que la Volonté de mon Père Étern"
A-Q00122,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P015,0,PASSION24.HOUR.19.P018,94,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P015,2,JESUS,PASSION24.HOUR.19.P018,91,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon amour, chère Croix, mon Lit précieux, tu as été mon Martyre dans la vie, et maintenant tu es mon Repos. … Et par toi Je donnerai de copieux Héritages, Victoires, Triomphes et Couronnes à mes enfants. »"
A-Q00123,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P026,0,PASSION24.HOUR.19.P027,122,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P026,2,JESUS,PASSION24.HOUR.19.P027,118,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon enfant, tu as devancé mon Amour. Voici ma Volonté : que tous ceux qui M’aiment soient crucifiés avec Moi. … Ah ! viens donc t’étendre avec Moi sur la Croix et Je te donnerai la Vie par ma Vie. Tu seras la bien-aimée de mon Cœur ! »"
A-Q00125,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P079,0,PASSION24.HOUR.19.P081,173,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P079,2,JESUS,PASSION24.HOUR.19.P081,170,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Père saint, Me voici chargé de tous les péchés du monde. Il n’y a pas de faute qui n’ait été versée sur Moi. Par conséquent, ne décharge plus sur les hommes les fléaux de ta Justice divine, mais fais-le sur Moi, ton Fils. … Ô Père, vois à quel état Je suis réduit ! En raison de cette Croix, en vertu de ces Souffrances, induis en tous une véritable conversion, la Paix, le Pardon et la Sainteté. »"
A-Q00126,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P097,562,PASSION24.HOUR.19.P099,196,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P097,564,JESUS,PASSION24.HOUR.19.P099,193,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, il est vrai que la créature ingrate est de plus en plus lardée de fautes, qu’elle ne mérite plus ton Regard paternel. … Père, veux-Tu Me rejeter ? Non, Tu ne le peux pas, Je suis ton Fils. Et si Je suis ton Fils, Je suis aussi la Tête de toutes les créatures et elles sont mes Membres. Sauve-les, ô Père, sauve-les. »"
A-Q00127,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P108,0,PASSION24.HOUR.19.P112,219,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P108,2,JESUS,PASSION24.HOUR.19.P112,216,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, ne méprise pas les pauvres créatures. Si Tu les méprises, Tu Me méprises. Oh, sois apaisé ! … Pitié, Père ! J’étais le plus beau de tous. Et maintenant Je suis tout défiguré, de sorte que Je ne Me reconnais plus. Je suis devenu l’abjection de tous. C’est pourquoi, à tout prix, Je veux sauver la pauvre créature. »"
A-Q00128,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P121,358,PASSION24.HOUR.19.P121,415,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P121,360,JESUS,PASSION24.HOUR.19.P121,411,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Miséricorde, Grâces et Amour pour la pauvre créature ! »"
A-Q00129,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P124,0,PASSION24.HOUR.19.P126,144,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P124,2,JESUS,PASSION24.HOUR.19.P126,141,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, regarde-Moi, n’écoutes pas les voix des créatures, mais la Mienne. C’est Moi qui satisfais pour toutes. … Pitié, pitié pour la pauvre créature ! Moi Je réponds d’elle par ma Langue rendue amère par le fiel, desséchée par la Soif, brûlée par l’Amour. »"
A-Q00130,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P133,0,PASSION24.HOUR.19.P137,118,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P133,2,JESUS,PASSION24.HOUR.19.P137,114,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, regarde ces Mains déchirées et ces clous qui les transpercent. … Au contraire, Je T’attirerai de plus en plus près d’elles, pour que Tu déverses sur elles tes Grâces de Miséricorde ! »"
A-Q00131,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P146,0,PASSION24.HOUR.19.P149,168,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P146,2,JESUS,PASSION24.HOUR.19.P149,164,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, regarde-Moi de la Tête aux Pieds : il n’y a aucune partie saine en Moi. Je n’ai plus d’endroit où Me faire ouvrir d’autres plaies et Me procurer d’autres souffrances. … Mes Plaies et mon Sang seront toujours des chemins qui feront descendre du Ciel à la terre des grâces de repentir, de pardon et de compassion pour la pauvre humanité ! »"
A-Q00132,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P164,0,PASSION24.HOUR.19.P165,149,True,FATHER,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P164,2,FATHER,PASSION24.HOUR.19.P165,145,FATHER,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|FATHER|FATHER|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Est-il possible, mon Fils, que pas même les âmes élues par Toi soient toutes avec Toi ? Au contraire, il semble que ces âmes viennent dans ton Cœur pour T’attrister et Te procurer une mort encore plus douloureuse. Et ce qui est pire, toutes ces souffrances qu’elles Te procurent sont couvertes d’hypocrisie. … Ah ! Fils, Je ne peux plus contenir mon Indignation devant l’ingratitude de ces âmes qui M’affligent plus qu"
A-Q00133,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P166,35,PASSION24.HOUR.19.P168,99,True,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.19.P166,37,JESUS,PASSION24.HOUR.19.P168,96,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Père, regarde mon Cœur : que toutes ces Souffrances Te satisfassent. … Mon Père, ne les rejetez pas. Elles seront mes défenderesses qui continueront ma Vie sur la terre. »"
A-Q00134,HOUR_19_BODY,guillemet,1,PASSION24.HOUR.19.P186,91,PASSION24.HOUR.19.P186,138,False,JESUS,JESUS,False,False,JESUS,PASSION24.HOUR.19.P186,93,JESUS,PASSION24.HOUR.19.P186,136,JESUS,JESUS,MEANINGFUL_NESTED_QUOTE_INHERITS_JESUS,JESUS|JESUS|JESUS|JESUS,OPENER_ALREADY_DIVINE; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« en qui Tu as trouvé toutes tes complaisances »
A-Q00140,HOUR_20_BODY,guillemet,1,PASSION24.HOUR.20.P001,21,PASSION24.HOUR.20.P001,82,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.20.P001,23,JESUS,PASSION24.HOUR.20.P001,78,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Père, pardonne-leur car ils ne savent pas ce qu’ils font ! »"
A-Q00141,HOUR_20_BODY,guillemet,1,PASSION24.HOUR.20.P010,0,PASSION24.HOUR.20.P010,62,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.20.P010,2,JESUS,PASSION24.HOUR.20.P010,58,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Père, pardonne-leur, car ils ne savent pas ce qu’ils font ! »"
A-Q00142,HOUR_20_BODY,guillemet,1,PASSION24.HOUR.20.P016,108,PASSION24.HOUR.20.P016,187,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.20.P016,110,JESUS,PASSION24.HOUR.20.P016,184,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Viens dans mes Bras que Je te pardonne. Le sceau de mon Pardon est mon Sang. »
A-Q00144,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P001,18,PASSION24.HOUR.21.P001,63,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.21.P001,20,JESUS,PASSION24.HOUR.21.P001,60,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Aujourd’hui, tu seras avec Moi au Paradis. »"
A-Q00146,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P010,0,PASSION24.HOUR.21.P010,56,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P010,2,JESUS,PASSION24.HOUR.21.P010,52,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Aujourd’hui même, tu seras avec Moi dans le Paradis ! »"
A-Q00147,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P019,0,PASSION24.HOUR.21.P019,46,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P019,2,JESUS,PASSION24.HOUR.21.P019,42,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Aujourd’hui, tu seras avec Moi au Paradis ! »"
A-Q00148,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P020,42,PASSION24.HOUR.21.P020,68,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.21.P020,44,JESUS,PASSION24.HOUR.21.P020,64,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Femme, voici ton fils ! »"
A-Q00149,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P020,82,PASSION24.HOUR.21.P020,100,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.21.P020,84,JESUS,PASSION24.HOUR.21.P020,96,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Voici ta Mère ! »
A-Q00150,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P023,18,PASSION24.HOUR.21.P023,136,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P023,20,JESUS,PASSION24.HOUR.21.P023,132,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Tu vois, ô âme, combien Je t’ai aimée. Si tu ne veux pas avoir pitié de toi-même, aie au moins pitié de mon Amour ! »"
A-Q00151,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P025,91,PASSION24.HOUR.21.P025,117,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P025,93,JESUS,PASSION24.HOUR.21.P025,113,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Femme, voici ton Fils ! »"
A-Q00152,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P025,138,PASSION24.HOUR.21.P025,156,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P025,140,JESUS,PASSION24.HOUR.21.P025,152,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,« Voici ta Mère ! »
A-Q00153,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P027,0,PASSION24.HOUR.21.P027,215,False,JESUS,OUTSIDE,True,True,HIDDEN,PASSION24.HOUR.21.P027,2,JESUS,PASSION24.HOUR.21.P027,211,JESUS,HIDDEN,HIDDEN_OUTER_WRAPPER,HIDDEN|JESUS|JESUS|HIDDEN,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Ma Mère, Je te confie tous mes enfants. Tout l’Amour que tu ressens pour Moi, ressens-le pour eux ! Que tous tes égards et toutes tes tendresses maternelles soient pour mes enfants. Toi, tu Me les sauveras tous ! »"
A-Q00155,HOUR_21_BODY,guillemet,1,PASSION24.HOUR.21.P058,19,PASSION24.HOUR.21.P058,70,False,JESUS,OUTSIDE,False,False,OUTSIDE,PASSION24.HOUR.21.P058,21,JESUS,PASSION24.HOUR.21.P058,66,JESUS,OUTSIDE,TOP_LEVEL_DIVINE_QUOTE_CONTENT_ONLY,OUTSIDE|JESUS|JESUS|OUTSIDE,NO_DIVINE_PARENT; ACTIVE_ADJUDICATION_OR_SPEECH_DATA,PASS,,"« Mon Dieu, mon Dieu, pourquoi M’as-Tu abandonné ? »"
