path,line,token,classification,excerpt
evidence/v101121/HELP_BROWSER_MATRIX.json,18,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""version"": ""v101.121"","
evidence/v101121/HELP_BROWSER_MATRIX.json,58,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""text"": ""GUIDE D’UTILISATION\nAide et À propos\n× Fermer\nQue voulez-vous faire ?\nComment pratiquer les 24 Heures\nCommencer / reprendre une Heure\nSurligner / prendre une note\nRetrouver mes éléments dans Mon Espace\nRechercher un texte\nUtiliser Samsung / Android\nPartager un passage\nSauvegarder / restaurer mes données\nSignaler un problème\nCOMMENCER ET PRATIQUER LES 24 HEURES\n✝\nParcours simple proposé — Prier une Heure par jour, dans l’ordre, puis poursuivre avec l’Heure suivante"
evidence/v101121/HELP_BROWSER_MATRIX.json,229,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""version"": ""v101.121"","
evidence/v101121/HELP_BROWSER_MATRIX.json,269,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""text"": ""GUIDE D’UTILISATION\nAide et À propos\n× Fermer\nQue voulez-vous faire ?\nComment pratiquer les 24 Heures\nCommencer / reprendre une Heure\nSurligner / prendre une note\nRetrouver mes éléments dans Mon Espace\nRechercher un texte\nUtiliser Samsung / Android\nPartager un passage\nSauvegarder / restaurer mes données\nSignaler un problème\nCOMMENCER ET PRATIQUER LES 24 HEURES\n✝\nParcours simple proposé — Prier une Heure par jour, dans l’ordre, puis poursuivre avec l’Heure suivante"
evidence/v101121/HELP_BROWSER_MATRIX.json,440,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""version"": ""v101.121"","
evidence/v101121/HELP_BROWSER_MATRIX.json,480,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""text"": ""GUIDE D’UTILISATION\nAide et À propos\n× Fermer\nQue voulez-vous faire ?\nComment pratiquer les 24 Heures\nCommencer / reprendre une Heure\nSurligner / prendre une note\nRetrouver mes éléments dans Mon Espace\nRechercher un texte\nUtiliser Samsung / Android\nPartager un passage\nSauvegarder / restaurer mes données\nSignaler un problème\nCOMMENCER ET PRATIQUER LES 24 HEURES\n✝\nParcours simple proposé — Prier une Heure par jour, dans l’ordre, puis poursuivre avec l’Heure suivante"
evidence/v101121/HELP_BROWSER_MATRIX.json,651,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""version"": ""v101.121"","
evidence/v101121/HELP_BROWSER_MATRIX.json,691,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""text"": ""GUIDE D’UTILISATION\nAide et À propos\n× Fermer\nQue voulez-vous faire ?\nComment pratiquer les 24 Heures\nCommencer / reprendre une Heure\nSurligner / prendre une note\nRetrouver mes éléments dans Mon Espace\nRechercher un texte\nUtiliser Samsung / Android\nPartager un passage\nSauvegarder / restaurer mes données\nSignaler un problème\nCOMMENCER ET PRATIQUER LES 24 HEURES\n✝\nParcours simple proposé — Prier une Heure par jour, dans l’ordre, puis poursuivre avec l’Heure suivante"
evidence/v101121/HELP_BROWSER_MATRIX.json,862,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""version"": ""v101.121"","
evidence/v101121/HELP_BROWSER_MATRIX.json,902,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"        ""text"": ""GUIDE D’UTILISATION\nAide et À propos\n× Fermer\nQue voulez-vous faire ?\nComment pratiquer les 24 Heures\nCommencer / reprendre une Heure\nSurligner / prendre une note\nRetrouver mes éléments dans Mon Espace\nRechercher un texte\nUtiliser Samsung / Android\nPartager un passage\nSauvegarder / restaurer mes données\nSignaler un problème\nCOMMENCER ET PRATIQUER LES 24 HEURES\n✝\nParcours simple proposé — Prier une Heure par jour, dans l’ordre, puis poursuivre avec l’Heure suivante"
evidence/v101121/HELP_CONTENT_AUDIT.json,2,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"  ""version"": ""v101.121"","
evidence/v101121/HELP_CONTENT_AUDIT.md,1,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,# v101.121 Help content preservation audit
evidence/v101121/VERSION_STALE_SCAN.json,10,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""Immutable baseline: v101.120 / `66b5fbff29865faa9a2cf55aad28c090de86fefe1ea8911feaf124f3eff97d5d`."""
evidence/v101121/VERSION_STALE_SCAN.json,16,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""This successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved."""
evidence/v101121/VERSION_STALE_SCAN.json,22,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""Protected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus text, speech semantics, presentation projections/adjudications, display segmentation, Samsung paragraph topology, storage schema, navigation, highlighting and reader logic."""
evidence/v101121/VERSION_STALE_SCAN.json,40,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  \""baseline_version\"": \""v101.120\"","""
evidence/v101121/VERSION_STALE_SCAN.json,154,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""The immutable v101.120 ZIP `66b5fbff29865faa9a2cf55aad28c090de86fefe1ea8911feaf124f3eff97d5d` is the executable baseline. Authorized app mutation is restricted to release identity (`APP_VERSION`, `APP_EVIDENCE_STAGE`, build comment, service-worker cache identity, manifest/version metadata) plus audit/report/tooling files. `showHelp()`, corpus, speech data, presentation projection/adjudication, display segmentation, paragraph topology, storage schema, navigation, highlighting and r"
evidence/v101121/VERSION_STALE_SCAN.json,160,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""- Authorized reverse-diff to v101.120 HTML: PASS."""
evidence/v101121/VERSION_STALE_SCAN.json,166,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""- `showHelp()` function: byte-identical to v101.120."""
evidence/v101121/VERSION_STALE_SCAN.json,172,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""- Obsolete v101.120 independent-prefreeze checker: removed from current tooling and retained only under `scripts/historical/`."""
evidence/v101121/VERSION_STALE_SCAN.json,184,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""html=html.replace(\""const APP_VERSION = 'v101.120';\"",\""const APP_VERSION = 'v101.121';\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,184,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""html=html.replace(\""const APP_VERSION = 'v101.120';\"",\""const APP_VERSION = 'v101.121';\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,190,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""html=html.replace(\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,190,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""html=html.replace(\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,196,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""sw=(ROOT/'sw.js').read_text(encoding='utf-8').replace('/* v101.120 */','/* v101.121 */',1).replace(\""const CACHE_NAME = 'luisa-24h-v101-120';\"",f\""const CACHE_NAME = '{CACHE}';\"",1);write(ROOT/'sw.js',sw)"""
evidence/v101121/VERSION_STALE_SCAN.json,196,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""sw=(ROOT/'sw.js').read_text(encoding='utf-8').replace('/* v101.120 */','/* v101.121 */',1).replace(\""const CACHE_NAME = 'luisa-24h-v101-120';\"",f\""const CACHE_NAME = '{CACHE}';\"",1);write(ROOT/'sw.js',sw)"""
evidence/v101121/VERSION_STALE_SCAN.json,208,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\\n\\nStage: `{STAGE}`\\n\\nImmutable baseline: v101.120 / `{BASE_SHA}`.\\n\\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\\n\\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus te"
evidence/v101121/VERSION_STALE_SCAN.json,208,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\\n\\nStage: `{STAGE}`\\n\\nImmutable baseline: v101.120 / `{BASE_SHA}`.\\n\\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\\n\\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus te"
evidence/v101121/VERSION_STALE_SCAN.json,208,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'README.md',f'''# Les 24 Heures de la Passion — {VER}\\n\\nStage: `{STAGE}`\\n\\nImmutable baseline: v101.120 / `{BASE_SHA}`.\\n\\nThis successor changes **release identity, audit/report tooling and current evidence reports only**. The v101.120 Help content and all reader/corpus behaviour are preserved.\\n\\nProtected and byte-identical to v101.120 inside the app HTML: the fourteen governed declarations, the complete `showHelp()` function, paragraph IDs/order, corpus te"
evidence/v101121/VERSION_STALE_SCAN.json,214,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'metadata/scope_escalation_authority.md',f'''# Scope authority — {VER}\\n\\nCurrent stage: `{STAGE}`.\\n\\nThe immutable v101.120 ZIP `{BASE_SHA}` is the executable baseline. Authorized app mutation is restricted to release identity (`APP_VERSION`, `APP_EVIDENCE_STAGE`, build comment, service-worker cache identity, manifest/version metadata) plus audit/report/tooling files. `showHelp()`, corpus, speech data, presentation projection/adjudication, display segmentation, pa"
evidence/v101121/VERSION_STALE_SCAN.json,238,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""rev=html.replace(\""const APP_VERSION = 'v101.121';\"",\""const APP_VERSION = 'v101.120';\"",1).replace(f\""const APP_EVIDENCE_STAGE = '{STAGE}';\"",\""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';\"",1).replace(\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,238,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""rev=html.replace(\""const APP_VERSION = 'v101.121';\"",\""const APP_VERSION = 'v101.120';\"",1).replace(f\""const APP_EVIDENCE_STAGE = '{STAGE}';\"",\""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';\"",1).replace(\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,238,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""rev=html.replace(\""const APP_VERSION = 'v101.121';\"",\""const APP_VERSION = 'v101.120';\"",1).replace(f\""const APP_EVIDENCE_STAGE = '{STAGE}';\"",\""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';\"",1).replace(\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,238,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""rev=html.replace(\""const APP_VERSION = 'v101.121';\"",\""const APP_VERSION = 'v101.120';\"",1).replace(f\""const APP_EVIDENCE_STAGE = '{STAGE}';\"",\""const APP_EVIDENCE_STAGE = 'HELP_INFORMATION_ARCHITECTURE_AND_ATTRIBUTION_CLARITY_R1';\"",1).replace(\""const BUILD_DATE = '2026-08-25'; // v101.121 / four-pass report tooling reconciliation R1\"",\""const BUILD_DATE = '2026-08-25'; // v101.120 / help information architecture and attribution clarity R1\"",1)"""
evidence/v101121/VERSION_STALE_SCAN.json,244,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'reports/build_script_vs_files_audit.md',f'''# Build script vs files audit — {VER}\\n\\n**PASS**\\n\\n- Baseline ZIP SHA-256: `{BASE_SHA}` — verified.\\n- Baseline HTML SHA-256: `{BASE_HTML_SHA}` — verified.\\n- Authorized reverse-diff to v101.120 HTML: PASS.\\n- Protected declarations: 14/14 byte-identical.\\n- `showHelp()` function: byte-identical to v101.120.\\n- Obsolete v101.120 independent-prefreeze checker: removed from current tooling and retained only under `sc"
evidence/v101121/VERSION_STALE_SCAN.json,244,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'reports/build_script_vs_files_audit.md',f'''# Build script vs files audit — {VER}\\n\\n**PASS**\\n\\n- Baseline ZIP SHA-256: `{BASE_SHA}` — verified.\\n- Baseline HTML SHA-256: `{BASE_HTML_SHA}` — verified.\\n- Authorized reverse-diff to v101.120 HTML: PASS.\\n- Protected declarations: 14/14 byte-identical.\\n- `showHelp()` function: byte-identical to v101.120.\\n- Obsolete v101.120 independent-prefreeze checker: removed from current tooling and retained only under `sc"
evidence/v101121/VERSION_STALE_SCAN.json,244,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'reports/build_script_vs_files_audit.md',f'''# Build script vs files audit — {VER}\\n\\n**PASS**\\n\\n- Baseline ZIP SHA-256: `{BASE_SHA}` — verified.\\n- Baseline HTML SHA-256: `{BASE_HTML_SHA}` — verified.\\n- Authorized reverse-diff to v101.120 HTML: PASS.\\n- Protected declarations: 14/14 byte-identical.\\n- `showHelp()` function: byte-identical to v101.120.\\n- Obsolete v101.120 independent-prefreeze checker: removed from current tooling and retained only under `sc"
evidence/v101121/VERSION_STALE_SCAN.json,262,v101.117,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""fixes=[['RPT-121-001','Obsolete packaged independent prefreeze checker','current path contained v101.117-era QA/release-scope assumptions','moved to scripts/historical; replaced by v101.121 independently implemented checker','PASS'],['RPT-121-002','Independent prefreeze report provenance','same finalizer generated both first-party and “independent” prefreeze report','separate packaged auditor implementation produces independent report','PASS'],['RPT-121-003','Active report line au"
evidence/v101121/VERSION_STALE_SCAN.json,262,v101.121,HISTORICAL_EVIDENCE_DIRECTORY_ALLOWED,"      ""text"": ""fixes=[['RPT-121-001','Obsolete packaged independent prefreeze checker','current path contained v101.117-era QA/release-scope assumptions','moved to scripts/historical; replaced by v101.121 independently implemented checker','PASS'],['RPT-121-002','Independent prefreeze report provenance','same finalizer generated both first-party and “independent” prefreeze report','separate packaged auditor implementation produces independent report','PASS'],['RPT-121-003','Active report line au"
evidence/v101121/VERSION_STALE_SCAN.json,268,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'metadata/build_provenance.json',json.dumps({'version':VER,'stage':STAGE,'build_date':'2026-08-25','baseline_version':'v101.120','baseline_role':'IMMUTABLE_BASELINE','baseline_zip_sha256':BASE_SHA,'baseline_html_sha256':BASE_HTML_SHA,'candidate_html_sha256':sha_b(html.encode()),'authorized_app_mutations':['APP_VERSION','APP_EVIDENCE_STAGE','BUILD_DATE comment','service-worker cache identity','release metadata'],'help_function_unchanged':True,'protected_declarations_unch"
evidence/v101121/VERSION_STALE_SCAN.json,274,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel=='reports/build_script_vs_files_audit.md' and ('v101.120' in line or 'v101-120' in line or 'v101120' in line):"""
evidence/v101121/VERSION_STALE_SCAN.json,280,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""   if 'v101.120' in line or 'v101-120' in line or 'v101120' in line: cls='BUILD_BASELINE_REFERENCE_ALLOWED'"""
evidence/v101121/VERSION_STALE_SCAN.json,286,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""   elif 'v101.119' in line or 'v101-119' in line or 'v101119' in line: cls='REUSED_TOOL_REFERENCE_ALLOWED'"""
evidence/v101121/VERSION_STALE_SCAN.json,292,v101.112,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""   elif ('v101.112' in line or 'v101112' in line) and ('elif rel==' in line or 'v101112_user_fixes_preserved' in line): cls='STALE_SCANNER_POLICY_CODE_ALLOWED'"""
evidence/v101121/VERSION_STALE_SCAN.json,298,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif ('v101.120' in line or 'v101-120' in line or 'v101120' in line) and rel in {'README.md','metadata/scope_escalation_authority.md','metadata/build_provenance.json','version.json'}:"""
evidence/v101121/VERSION_STALE_SCAN.json,304,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel.startswith('scripts/run_v101121_') and ('v101.120' in line or 'v101-120' in line or 'v101120' in line) and any(k in line.lower() for k in ['baseline','unchanged','base_zip','v101.120']):"""
evidence/v101121/VERSION_STALE_SCAN.json,304,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel.startswith('scripts/run_v101121_') and ('v101.120' in line or 'v101-120' in line or 'v101120' in line) and any(k in line.lower() for k in ['baseline','unchanged','base_zip','v101.120']):"""
evidence/v101121/VERSION_STALE_SCAN.json,310,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel.startswith('scripts/run_v101121_') and ('v101.119' in line or 'v101-119' in line or 'v101119' in line) and ('run_v101119_' in line):"""
evidence/v101121/VERSION_STALE_SCAN.json,316,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel=='scripts/run_independent_prefreeze_audit_v101121.py' and ('v101.119' in line or 'v101119' in line) and 'current_tooling_inventory_complete' in line:"""
evidence/v101121/VERSION_STALE_SCAN.json,322,v101.112,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel=='scripts/run_v101121_independent_runtime_smoke.py' and ('v101.112' in line or 'v101112' in line) and ('HOUR.22' in line or 'réprouvés' in line):"""
evidence/v101121/VERSION_STALE_SCAN.json,328,v101.112,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel=='scripts/build_v101121_four_pass_report_tooling_reconciliation.py' and ('v101.112' in line or 'v101112' in line) and 'v101112_user_fixes_preserved' in line:"""
evidence/v101121/VERSION_STALE_SCAN.json,340,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""  elif rel in {'index.html','luisa_24_heures.html'} and 'v101.119 quoted-span closure' in line:"""
evidence/v101121/VERSION_STALE_SCAN.json,352,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'metadata/build_provenance.json',json.dumps({'version':VER,'stage':STAGE,'build_date':'2026-08-25','baseline_version':'v101.120','baseline_role':'IMMUTABLE_BASELINE','baseline_zip_sha256':BASE_SHA,'baseline_html_sha256':BASE_HTML_SHA,'candidate_html_sha256':sha_b(html.encode()),'authorized_app_mutations':['APP_VERSION','APP_EVIDENCE_STAGE','BUILD_DATE comment','service-worker cache identity','release metadata'],'help_function_unchanged':True,'protected_declarations_unch"
evidence/v101121/VERSION_STALE_SCAN.json,358,v101.120,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""write(ROOT/'reports/four_pass_deep_audit.md',f'''# {VER} four-pass deep audit\\n\\n**PASS_PREFREEZE**\\n\\n## Pass 1 — files vs build script\\n- Baseline ZIP hash: PASS — `{BASE_SHA}`.\\n- Authorized HTML reverse-diff: PASS.\\n- Protected declarations: 14/14 byte-identical.\\n- `showHelp()` function: byte-identical to v101.120.\\n- Current packaged build/audit tooling inventory: PASS.\\n\\n## Pass 2 — runtime/package behaviour\\n- Help browser: {help_browser['pass']}/{help_browser"
evidence/v101121/VERSION_STALE_SCAN.json,382,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": "" 'PASSION24.TEXT.RELATED_HOUR_22.BODY.P090':[{'start':217,'end':238,'semantic_speaker':'GENERIC_SOUL','presentation_speaker':'JESUS','quotation_depth':1,'reason':'v101.119 quoted-span closure: governing handover identifies source-supported GENERIC_SOUL nested speech inside active JESUS turn; canonical text and raw SPEECH_DATA remain unchanged.'}],"""
evidence/v101121/VERSION_STALE_SCAN.json,388,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": "" 'PASSION24.HOUR.24.DESOL.P033':[{'start':1,'end':163,'semantic_speaker':'PERSONIFIED_VOICE','presentation_speaker':'MARY','quotation_depth':2,'reason':'v101.119 quoted-span closure: P032 says the remembered arrows \""me disent\"" and P033 is their quoted voice inside the continuing MARY turn; semantic voice remains distinct while MARY governs display.'}]"""
evidence/v101121/VERSION_STALE_SCAN.json,400,v101.119,HISTORICAL_EVIDENCE_ALLOWED,"      ""text"": ""lines=['# v101.119 M1 — QUOTED_SPAN_PRESENTATION_CLOSURE_R1 evidence fixed point','',f\""Baseline HTML SHA-256: `{summary['baseline_html_sha256']}`\"",f\""Presentation-relevant quoted spans derived dynamically: **{len(ledger)}**\"",f\""Scanner A defects: **{len(ADEF)}**\"",f\""Scanner B defects: **{len(BDEF)}**\"",f\""Independent convergence: **{'PASS' if a_set==b_set else 'FAIL'}**\"",f\""Hidden ranges checked: **{hidden_ranges}**; lexical-text hiding violations: **{len(hidden_bad)}**\"",'',"
