authority_id,lane,record_id,epistemic_class,operation_type,current_text,current_sha256,target_text,target_sha256,edit_operations_json,evidence_source,source_authority,known_contradiction_screen,recension_sensitive,future_dependency,prior_status,recommended_action,rationale
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_01.BODY.P015,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_01.BODY.P015,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Les créatures ne peuvent embrasser tout ce que J'ai fait. Leurs capacités sont limitées. Ainsi, dans telle âme Je continue Ma réparation, dans telle autre Ma louange, dans telle autre Mes actions de grâce, dans telle autre Mon zèle pour la sainteté des âmes, dans telle autre Mes souffrances, et ainsi de suite.",56d20cabf316965abebcf338382c45e5b43a01db3f23615e491453e30820627d,"Les créatures ne peuvent embrasser tout ce que J'ai fait. Leurs capacités sont limitées. Ainsi, dans telle âme Je continue Ma réparation, dans telle autre Ma louange, dans telle autre Mes actions de grâce, dans telle autre Mon zèle pour le salut des âmes, dans telle autre Mes souffrances, et ainsi de suite.",704b6bb611889b886df0cf5a30adfdbbe0e44a2eb617c07a2d0a97cc172fb5dd,,R6-L0048,LDC.T05.1903-10-03.E001.P009,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_17.BODY.P020,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_17.BODY.P020,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma tête devait restaurer Mon Règne et Ma Seigneurie, obtenir les mérites pour que les nouveaux cieux de grâces et les nouveaux mondes de vérités puissent pénétrer l'esprit humain pour y contrer les enfers de péchés et de viles passions.",394828af8ae1c8299e3ac56397611f509a941d36615be74f60de7ababcb4e53f,"Ma tête devait rendre à l’homme le gouvernement et la domination, et lui mériter que de nouveaux cieux de grâces et de nouveaux mondes de vérités pénètrent l’esprit humain pour y contrer les enfers de péchés et de viles passions.",b35510b1b71ec656d4356d92f25fceefb9bbb058cf244a126d6c94ecc5c965e0,,R6-L0052,LDC.T05.1903-10-12.E001.P012,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_18.BODY.P039,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_18.BODY.P039,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,La véritable adoration consiste en cela : la créature se dissout dans la sphère divine en s'unissant à Dieu dans tout ce qu'Il fait.,1dff2a7cc0fa52f55a46d4987a268f88af4441cc427fb95624f92a5d90b11d0c,"La véritable adoration consiste en cela : la créature se dissout dans la sphère divine, adore tout ce que Dieu fait et s’unit à Lui.",fe11bc0a45f1507b03664cb61b0f32ca49150ed2b3ed46173e8dd5341eac96bd,,M7RC-L0155,LDC.T06.1903-12-17.E001.P003,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_11.BODY.P031,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_11.BODY.P031,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"À partir de ces quelques bons prêtres, Je rebâtirai Mon Église, la sauvant de son agonie.",c23a6e16b0ea6b2b1e3ab1bb3d51d6ccceb6269e045fa1300e30966db0e1d7ae,"À partir de ces quelques bons prêtres, Mon Église se remettra de son agonie.",f064b2d6ae0dc1f05a421aab64c9227220154690fd36277cc33310550293687f,,R6-L0085,LDC.T10.1911-01-28.E001.P014,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.SECTION.BENEFITS.P040,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.SECTION.BENEFITS.P040,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. La même chose pour",f64ea34de74ee068c5e8e058ca7b8c464627e53654d50661aba5c350de3e9c94,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. Ma Volonté était de sauver tous, et J'ai mérité selon ce que Je voulais, non selon le profit qu'ils en tireraient. La même chose pour",5c5a2145243b63de0942a495e782016ac2bfe4d5bd76709acaadc56ea78ea219,,R6-L0094,LDC.T11.1914-10-14.E001.P007,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.SECTION.BENEFITS.P112,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.SECTION.BENEFITS.P112,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter.",d8252398a02e1424a4defe4c97e4f29f8858746547ca1ecc7a8c166a4287f7bf,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. Ma Volonté était de sauver tous, et J'ai mérité selon ce que Je voulais, non selon le profit qu'ils en tireraient.",b112fe662cce062e815b25044a837d091e809a5a82f24d9836067864574fd109,,R6-L0094,LDC.T11.1914-10-14.E001.P007,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_24.BODY.P013,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_24.BODY.P013,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter.",d8252398a02e1424a4defe4c97e4f29f8858746547ca1ecc7a8c166a4287f7bf,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. Ma Volonté était de sauver tous, et J'ai mérité selon ce que Je voulais, non selon le profit qu'ils en tireraient.",b112fe662cce062e815b25044a837d091e809a5a82f24d9836067864574fd109,,R6-L0094,LDC.T11.1914-10-14.E001.P007,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.PROMISES_BENEFITS.BODY.P038,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P038,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. La même chose pour",f64ea34de74ee068c5e8e058ca7b8c464627e53654d50661aba5c350de3e9c94,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. Ma Volonté était de sauver tous, et J'ai mérité selon ce que Je voulais, non selon le profit qu'ils en tireraient. La même chose pour",5c5a2145243b63de0942a495e782016ac2bfe4d5bd76709acaadc56ea78ea219,,R6-L0094,LDC.T11.1914-10-14.E001.P007,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.PROMISES_BENEFITS.BODY.P107,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.PROMISES_BENEFITS.BODY.P107,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter.",d8252398a02e1424a4defe4c97e4f29f8858746547ca1ecc7a8c166a4287f7bf,"Ma Passion fit acquérir à Mon Humanité le mérite nécessaire pour que tous soient sauvés, même si certains ne veulent pas en profiter. Ma Volonté était de sauver tous, et J'ai mérité selon ce que Je voulais, non selon le profit qu'ils en tireraient.",b112fe662cce062e815b25044a837d091e809a5a82f24d9836067864574fd109,,R6-L0094,LDC.T11.1914-10-14.E001.P007,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_04.BODY.P127,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_04.BODY.P127,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,"Cependant, J'ai besoin d'un prêtre pour consacrer les hosties. Dans le cas de Ma Volonté, J'ai besoin des actes des créatures qui sont des hosties vivantes non inertes comme les hosties sacramentelles avant leur consécration afin que Ma Volonté puisse s'inclure dans ces actes. Ainsi, Je suis reproduit dans chaque acte d'une âme quand ils sont réalisés dans Ma Volonté. Pour cette raison, Mon Amour trouve plein soulagement et pleine satisfaction dans les âmes qui vivent dans Ma Volonté.",0973301dbbda77ad260e3056eb778939435116315e9e174cb0d2f371841df10e,"Cependant, J'ai besoin d'un prêtre pour consacrer les hosties. Dans le cas de Ma Volonté, J'ai besoin des actes des créatures qui sont des hosties vivantes non inertes comme les hosties sacramentelles avant leur consécration et dans lesquels Ma Volonté Me consacre et M'enferme. Ainsi, Je suis reproduit dans chaque acte d'une âme quand ils sont réalisés dans Ma Volonté. Pour cette raison, Mon Amour trouve plein soulagement et pleine satisfaction dans les âmes qui vivent dans Ma Volonté.",e7b16aabea7f38653e15c69242174f3d7f4a7e2df73861980e760bdfb71eda35,,R6-L0097,LDC.T14.E0016.P007,PASS_WITH_KNOWN_LINGUISTIC_FOLLOWUP,False,UPSTREAM_LINGUISTIC_FOLLOWUP_ON_SAME_RECORD_AFTER_R6_BASELINE_SYNC,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. A separate linguistic defect remains open in the same record; it must be rebased later on this R6-synchronized text.
INTERIM-R6SYNC-PASSION24.TEXT.RELATED_HOUR_04.BODY.P179,AUTHORITATIVE_R6_DERIVATIVE_SYNC,PASSION24.TEXT.RELATED_HOUR_04.BODY.P179,B_AUTHORITATIVE_R6_SYNC,REPLACE_TEXT_FROM_OFFICIAL_R6,C’est uniquement à cause de cela que Je peux supporter Ma Vie sacramentelle.,ed43747adec2aea12c79b286a1e6ccf7ea70f84d0b32da267578ac9f907e6160,C’est uniquement à cause de cela que Je peux continuer Ma Vie sacramentelle.,bc6369687fa5ed394fc81bf0d1f042ee0cb33c2fa523901d1f7547e61f834ee3,,R6-L0111,LDC.T21.E0016.P032,PASS,False,NONE_KNOWN,AUTHORITATIVE_R6_SYNC_REQUIRED__PREAUTH_NO_24H_MUTATION,INCLUDE_IN_INTERIM_SUCCESSOR_AFTER_EXPLICIT_AUTHORIZATION,Exact derivative synchronization to already-official LDC R6; source operation and old/new hashes replay-verified. No upstream-record overlap.
